MEAN_TEMPERATURE,HEATING_DEGREE_DAYS,MIN_TEMPERATURE,LOCAL_DATE,LOCAL_MONTH,LOCAL_DAY,MAX_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW,SNOW_ON_GROUND,STATION_NAME,TOTAL_RAIN,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,LOCAL_YEAR,MIN_REL_HUMIDITY
"11,6","6,4","9,1",2015-06-01 00:00:00,6,1,14,"2,8",0,,MONTREAL INTL A,"2,8",0,,2015,
"9,9","8,1","6,5",2015-06-02 00:00:00,6,2,"13,3",2,0,,MONTREAL INTL A,2,0,,2015,
"11,1","6,9","4,3",2015-06-03 00:00:00,6,3,"17,9",0,0,,MONTREAL INTL A,0,0,,2015,
"16,3","1,7","8,1",2015-06-04 00:00:00,6,4,"24,5",0,0,,MONTREAL INTL A,0,0,,2015,
"19,3",0,14,2015-06-05 00:00:00,6,5,"24,6","8,6",0,,MONTREAL INTL A,"8,6","1,3",,2015,
"14,4","3,6","8,9",2015-06-06 00:00:00,6,6,"19,8",0,0,,MONTREAL INTL A,0,0,,2015,
"14,7","3,3","7,4",2015-06-07 00:00:00,6,7,"21,9",0,0,,MONTREAL INTL A,0,0,,2015,
"18,2",0,"14,4",2015-06-08 00:00:00,6,8,22,"27,8",0,,MONTREAL INTL A,"27,8","0,2",,2015,
"19,1",0,"15,7",2015-06-09 00:00:00,6,9,"22,4","8,8",0,,MONTREAL INTL A,"8,8","1,1",,2015,
"19,8",0,"15,6",2015-06-10 00:00:00,6,10,24,4,0,,MONTREAL INTL A,4,"1,8",,2015,
"19,7",0,"16,3",2015-06-11 00:00:00,6,11,23,0,0,,MONTREAL INTL A,0,"1,7",,2015,
"17,5","0,5","13,8",2015-06-12 00:00:00,6,12,"21,1","11,4",0,,MONTREAL INTL A,"11,4",0,,2015,
"19,6",0,"12,5",2015-06-13 00:00:00,6,13,"26,6",0,0,,MONTREAL INTL A,0,"1,6",,2015,
"18,1",0,"12,4",2015-06-14 00:00:00,6,14,"23,8",0,0,,MONTREAL INTL A,0,"0,1",,2015,
"19,3",0,"16,5",2015-06-15 00:00:00,6,15,"22,1","0,6",0,,MONTREAL INTL A,"0,6","1,3",,2015,
"18,4",0,14,2015-06-16 00:00:00,6,16,"22,8","25,6",0,,MONTREAL INTL A,"25,6","0,4",,2015,
"16,2","1,8","10,4",2015-06-17 00:00:00,6,17,"21,9",0,0,,MONTREAL INTL A,0,0,,2015,
21,0,"14,9",2015-06-18 00:00:00,6,18,"27,1","4,2",0,,MONTREAL INTL A,"4,2",3,,2015,
"16,2","1,8","11,8",2015-06-19 00:00:00,6,19,"20,5",0,0,,MONTREAL INTL A,0,0,,2015,
"17,2","0,8","9,8",2015-06-20 00:00:00,6,20,"24,5",0,0,,MONTREAL INTL A,0,0,,2015,
"21,8",0,"18,8",2015-06-21 00:00:00,6,21,"24,7","19,6",0,,MONTREAL INTL A,"19,6","3,8",,2015,
"21,9",0,"17,2",2015-06-22 00:00:00,6,22,"26,6","6,2",0,,MONTREAL INTL A,"6,2","3,9",,2015,
"22,2",0,"17,3",2015-06-23 00:00:00,6,23,"27,1","2,4",0,,MONTREAL INTL A,"2,4","4,2",,2015,
"18,9",0,"13,6",2015-06-24 00:00:00,6,24,"24,2",3,0,,MONTREAL INTL A,3,"0,9",,2015,
"16,9","1,1","11,3",2015-06-25 00:00:00,6,25,"22,4",0,0,,MONTREAL INTL A,0,0,,2015,
18,0,"11,9",2015-06-26 00:00:00,6,26,"24,1",0,0,,MONTREAL INTL A,0,0,,2015,
"18,6",0,"12,9",2015-06-27 00:00:00,6,27,"24,2",0,0,,MONTREAL INTL A,0,"0,6",,2015,
"16,2","1,8","12,7",2015-06-28 00:00:00,6,28,"19,7","12,6",0,,MONTREAL INTL A,"12,6",0,,2015,
"15,7","2,3","12,2",2015-06-29 00:00:00,6,29,"19,2",0,0,,MONTREAL INTL A,0,0,,2015,
"19,5",0,"13,7",2015-06-30 00:00:00,6,30,"25,3",,0,,MONTREAL INTL A,,"1,5",,2015,
"19,2",0,"15,3",2015-07-01 00:00:00,7,1,23,"9,8",0,,MONTREAL INTL A,"9,8","1,2",,2015,
"18,2",0,"13,3",2015-07-02 00:00:00,7,2,"23,1",0,0,,MONTREAL INTL A,0,"0,2",,2015,
"18,7",0,"12,7",2015-07-03 00:00:00,7,3,"24,6",0,0,,MONTREAL INTL A,0,"0,7",,2015,
"19,5",0,"14,1",2015-07-04 00:00:00,7,4,"24,8",0,0,,MONTREAL INTL A,0,"1,5",,2015,
"21,6",0,"16,3",2015-07-05 00:00:00,7,5,"26,9",0,0,,MONTREAL INTL A,0,"3,6",,2015,
"22,3",0,"16,4",2015-07-06 00:00:00,7,6,"28,1",0,0,,MONTREAL INTL A,0,"4,3",,2015,
"25,3",0,"20,4",2015-07-07 00:00:00,7,7,"30,2","1,6",0,,MONTREAL INTL A,"1,6","7,3",,2015,
"19,3",0,"15,2",2015-07-08 00:00:00,7,8,"23,3","0,8",0,,MONTREAL INTL A,"0,8","1,3",,2015,
"19,3",0,"15,3",2015-07-09 00:00:00,7,9,"23,3",0,0,,MONTREAL INTL A,0,"1,3",,2015,
"22,4",0,16,2015-07-10 00:00:00,7,10,"28,7",0,0,,MONTREAL INTL A,0,"4,4",,2015,
"23,2",0,"17,8",2015-07-11 00:00:00,7,11,"28,6",0,0,,MONTREAL INTL A,0,"5,2",,2015,
25,0,"20,4",2015-07-12 00:00:00,7,12,"29,5",0,0,,MONTREAL INTL A,0,7,,2015,
"25,1",0,20,2015-07-13 00:00:00,7,13,"30,1",0,0,,MONTREAL INTL A,0,"7,1",,2015,
"21,9",0,"15,6",2015-07-14 00:00:00,7,14,"28,2",0,0,,MONTREAL INTL A,0,"3,9",,2015,
"18,1",0,"12,9",2015-07-15 00:00:00,7,15,"23,3",0,0,,MONTREAL INTL A,0,"0,1",,2015,
"16,9","1,1","10,4",2015-07-16 00:00:00,7,16,"23,4",0,0,,MONTREAL INTL A,0,0,,2015,
19,0,"13,6",2015-07-17 00:00:00,7,17,"24,3","5,8",0,,MONTREAL INTL A,"5,8",1,,2015,
"21,8",0,"18,1",2015-07-18 00:00:00,7,18,"25,5",2,0,,MONTREAL INTL A,2,"3,8",,2015,
"24,4",0,"20,1",2015-07-19 00:00:00,7,19,"28,7","35,8",0,,MONTREAL INTL A,"35,8","6,4",,2015,
"23,5",0,"19,4",2015-07-20 00:00:00,7,20,"27,6",0,0,,MONTREAL INTL A,0,"5,5",,2015,
20,0,"14,8",2015-07-21 00:00:00,7,21,"25,1","30,2",0,,MONTREAL INTL A,"30,2",2,,2015,
"18,4",0,"14,6",2015-07-22 00:00:00,7,22,"22,2",0,0,,MONTREAL INTL A,0,"0,4",,2015,
"20,5",0,16,2015-07-23 00:00:00,7,23,"24,9","1,2",0,,MONTREAL INTL A,"1,2","2,5",,2015,
"20,2",0,"16,4",2015-07-24 00:00:00,7,24,24,"1,4",0,,MONTREAL INTL A,"1,4","2,2",,2015,
"20,2",0,"14,2",2015-07-25 00:00:00,7,25,"26,2",4,0,,MONTREAL INTL A,4,"2,2",,2015,
"23,2",0,"19,1",2015-07-26 00:00:00,7,26,"27,3",0,0,,MONTREAL INTL A,0,"5,2",,2015,
"24,5",0,"19,4",2015-07-27 00:00:00,7,27,"29,6","1,4",0,,MONTREAL INTL A,"1,4","6,5",,2015,
"24,4",0,"17,8",2015-07-28 00:00:00,7,28,"30,9",0,0,,MONTREAL INTL A,0,"6,4",,2015,
"26,8",0,"21,8",2015-07-29 00:00:00,7,29,"31,7",0,0,,MONTREAL INTL A,0,"8,8",,2015,
"25,1",0,"21,4",2015-07-30 00:00:00,7,30,"28,7","4,6",0,,MONTREAL INTL A,"4,6","7,1",,2015,
"22,7",0,"18,7",2015-07-31 00:00:00,7,31,"26,7",0,0,,MONTREAL INTL A,0,"4,7",,2015,
"20,9",0,16,2015-08-01 00:00:00,8,1,"25,8","7,4",0,,MONTREAL INTL A,"7,4","2,9",,2015,
21,0,"14,9",2015-08-02 00:00:00,8,2,27,0,0,,MONTREAL INTL A,0,3,,2015,
"22,4",0,"18,7",2015-08-03 00:00:00,8,3,26,1,0,,MONTREAL INTL A,1,"4,4",,2015,
"21,6",0,"17,5",2015-08-04 00:00:00,8,4,"25,7","3,2",0,,MONTREAL INTL A,"3,2","3,6",,2015,
20,0,"15,9",2015-08-05 00:00:00,8,5,24,0,0,,MONTREAL INTL A,0,2,,2015,
"18,4",0,"14,1",2015-08-06 00:00:00,8,6,"22,7",0,0,,MONTREAL INTL A,0,"0,4",,2015,
"17,1","0,9",12,2015-08-07 00:00:00,8,7,"22,2",0,0,,MONTREAL INTL A,0,0,,2015,
"18,2",0,"12,7",2015-08-08 00:00:00,8,8,"23,6",0,,,MONTREAL INTL A,,"0,2",,2015,
"20,6",0,"15,3",2015-08-09 00:00:00,8,9,"25,9",0,0,,MONTREAL INTL A,0,"2,6",,2015,
"21,4",0,"15,3",2015-08-10 00:00:00,8,10,"27,4","26,4",0,,MONTREAL INTL A,"26,4","3,4",,2015,
"19,4",0,"17,6",2015-08-11 00:00:00,8,11,"21,1","47,2",0,,MONTREAL INTL A,"47,2","1,4",,2015,
20,0,"16,3",2015-08-12 00:00:00,8,12,"23,7","1,8",0,,MONTREAL INTL A,"1,8",2,,2015,
"19,7",0,"16,3",2015-08-13 00:00:00,8,13,"23,1",,0,,MONTREAL INTL A,,"1,7",,2015,
"20,2",0,"15,7",2015-08-14 00:00:00,8,14,"24,6","4,2",0,,MONTREAL INTL A,"4,2","2,2",,2015,
"23,5",0,"19,3",2015-08-15 00:00:00,8,15,"27,7","0,4",0,,MONTREAL INTL A,"0,4","5,5",,2015,
"24,5",0,"20,2",2015-08-16 00:00:00,8,16,"28,7",0,0,,MONTREAL INTL A,0,"6,5",,2015,
"25,4",0,20,2015-08-17 00:00:00,8,17,"30,7",0,0,,MONTREAL INTL A,0,"7,4",,2015,
"26,3",0,"21,6",2015-08-18 00:00:00,8,18,"30,9",5,0,,MONTREAL INTL A,5,"8,3",,2015,
"25,9",0,"20,6",2015-08-19 00:00:00,8,19,"31,2",0,0,,MONTREAL INTL A,0,"7,9",,2015,
"24,9",0,"19,2",2015-08-20 00:00:00,8,20,"30,5","8,6",0,,MONTREAL INTL A,"8,6","6,9",,2015,
"21,8",0,"17,4",2015-08-21 00:00:00,8,21,"26,1","5,8",0,,MONTREAL INTL A,"5,8","3,8",,2015,
"20,2",0,"15,5",2015-08-22 00:00:00,8,22,"24,9",0,0,,MONTREAL INTL A,0,"2,2",,2015,
"21,9",0,16,2015-08-23 00:00:00,8,23,"27,7",0,0,,MONTREAL INTL A,0,"3,9",,2015,
"23,6",0,"18,7",2015-08-24 00:00:00,8,24,"28,5",0,0,,MONTREAL INTL A,0,"5,6",,2015,
"20,4",0,"14,9",2015-08-25 00:00:00,8,25,"25,9","1,2",0,,MONTREAL INTL A,"1,2","2,4",,2015,
"19,3",0,"15,9",2015-08-26 00:00:00,8,26,"22,7","0,2",0,,MONTREAL INTL A,"0,2","1,3",,2015,
"18,8",0,"14,6",2015-08-27 00:00:00,8,27,"22,9",0,0,,MONTREAL INTL A,0,"0,8",,2015,
"18,4",0,"13,7",2015-08-28 00:00:00,8,28,23,0,0,,MONTREAL INTL A,0,"0,4",,2015,
"19,2",0,"14,5",2015-08-29 00:00:00,8,29,"23,8",0,0,,MONTREAL INTL A,0,"1,2",,2015,
"21,8",0,"17,7",2015-08-30 00:00:00,8,30,"25,8",0,0,,MONTREAL INTL A,0,"3,8",,2015,
21,0,"16,5",2015-08-31 00:00:00,8,31,"25,4",0,0,,MONTREAL INTL A,0,3,,2015,
"20,7",0,"14,2",2015-09-01 00:00:00,9,1,"27,2",0,0,,MONTREAL INTL A,0,"2,7",,2015,
"22,6",0,"19,4",2015-09-02 00:00:00,9,2,"25,8",0,0,,MONTREAL INTL A,0,"4,6",,2015,
"22,2",0,"16,2",2015-09-03 00:00:00,9,3,"28,1",0,0,,MONTREAL INTL A,0,"4,2",,2015,
"19,4",0,"12,6",2015-09-04 00:00:00,9,4,"26,1",0,0,,MONTREAL INTL A,0,"1,4",,2015,
"20,6",0,"12,4",2015-09-05 00:00:00,9,5,"28,7",0,0,,MONTREAL INTL A,0,"2,6",,2015,
"24,6",0,"18,4",2015-09-06 00:00:00,9,6,"30,8",0,0,,MONTREAL INTL A,0,"6,6",,2015,
"27,1",0,"21,9",2015-09-07 00:00:00,9,7,"32,2",16,0,,MONTREAL INTL A,16,"9,1",,2015,
"24,5",0,"20,9",2015-09-08 00:00:00,9,8,28,0,0,,MONTREAL INTL A,0,"6,5",,2015,
"22,4",0,"16,9",2015-09-09 00:00:00,9,9,"27,9","0,2",0,,MONTREAL INTL A,"0,2","4,4",,2015,
"19,9",0,"15,6",2015-09-10 00:00:00,9,10,"24,2",0,0,,MONTREAL INTL A,0,"1,9",,2015,
"19,3",0,"13,8",2015-09-11 00:00:00,9,11,"24,7",0,0,,MONTREAL INTL A,0,"1,3",,2015,
"16,9","1,1","14,6",2015-09-12 00:00:00,9,12,"19,2","13,6",0,,MONTREAL INTL A,"13,6",0,,2015,
"17,7","0,3","14,6",2015-09-13 00:00:00,9,13,"20,8","31,6",0,,MONTREAL INTL A,"31,6",0,,2015,
"17,7","0,3","14,4",2015-09-14 00:00:00,9,14,"20,9","6,4",0,,MONTREAL INTL A,"6,4",0,,2015,
20,0,14,2015-09-15 00:00:00,9,15,26,0,0,,MONTREAL INTL A,0,2,,2015,
"21,6",0,"15,4",2015-09-16 00:00:00,9,16,"27,7",0,0,,MONTREAL INTL A,0,"3,6",,2015,
"22,3",0,"16,6",2015-09-17 00:00:00,9,17,"27,9",0,0,,MONTREAL INTL A,0,"4,3",,2015,
"22,2",0,16,2015-09-18 00:00:00,9,18,"28,4",0,0,,MONTREAL INTL A,0,"4,2",,2015,
"21,2",0,14,2015-09-19 00:00:00,9,19,"28,3","11,6",0,,MONTREAL INTL A,"11,6","3,2",,2015,
"13,8","4,2","9,4",2015-09-20 00:00:00,9,20,"18,2",0,0,,MONTREAL INTL A,0,0,,2015,
"14,2","3,8","7,4",2015-09-21 00:00:00,9,21,"20,9",0,0,,MONTREAL INTL A,0,0,,2015,
"16,7","1,3","10,6",2015-09-22 00:00:00,9,22,"22,7",0,0,,MONTREAL INTL A,0,0,,2015,
18,0,"12,1",2015-09-23 00:00:00,9,23,"23,9",0,0,,MONTREAL INTL A,0,0,,2015,
"14,7","3,3","10,1",2015-09-24 00:00:00,9,24,"19,2",0,0,,MONTREAL INTL A,0,0,,2015,
"11,1","6,9","6,8",2015-09-25 00:00:00,9,25,"15,3",0,0,,MONTREAL INTL A,0,0,,2015,
"11,5","6,5","5,3",2015-09-26 00:00:00,9,26,"17,7",0,0,,MONTREAL INTL A,0,0,,2015,
"14,5","3,5","5,9",2015-09-27 00:00:00,9,27,"23,1",0,0,,MONTREAL INTL A,0,0,,2015,
"17,9","0,1","14,4",2015-09-28 00:00:00,9,28,"21,4",3,0,,MONTREAL INTL A,3,0,,2015,
"19,1",0,"13,2",2015-09-29 00:00:00,9,29,25,30,0,,MONTREAL INTL A,30,"1,1",,2015,
"9,8","8,2","6,3",2015-09-30 00:00:00,9,30,"13,3","5,2",0,,MONTREAL INTL A,"5,2",0,,2015,
"9,3","8,7","4,2",2015-10-01 00:00:00,10,1,"14,4",0,0,,MONTREAL INTL A,0,0,,2015,
"8,5","9,5",4,2015-10-02 00:00:00,10,2,13,0,0,,MONTREAL INTL A,0,0,,2015,
"8,1","9,9","2,9",2015-10-03 00:00:00,10,3,"13,2",0,0,,MONTREAL INTL A,0,0,,2015,
"9,1","8,9","2,9",2015-10-04 00:00:00,10,4,"15,3",0,0,,MONTREAL INTL A,0,0,,2015,
"10,1","7,9","4,5",2015-10-05 00:00:00,10,5,"15,6",0,0,,MONTREAL INTL A,0,0,,2015,
"13,2","4,8","10,9",2015-10-06 00:00:00,10,6,"15,4",0,0,,MONTREAL INTL A,0,0,,2015,
13,5,7,2015-10-07 00:00:00,10,7,19,0,0,,MONTREAL INTL A,0,0,,2015,
8,10,"3,9",2015-10-08 00:00:00,10,8,"12,1",,0,,MONTREAL INTL A,,0,,2015,
"6,7","11,3","4,7",2015-10-09 00:00:00,10,9,"8,7","7,2",0,,MONTREAL INTL A,"7,2",0,,2015,
"6,3","11,7","2,6",2015-10-10 00:00:00,10,10,10,0,0,,MONTREAL INTL A,0,0,,2015,
"12,8","5,2","7,6",2015-10-11 00:00:00,10,11,"17,9",,0,,MONTREAL INTL A,,0,,2015,
"17,8","0,2","12,1",2015-10-12 00:00:00,10,12,"23,5",0,0,,MONTREAL INTL A,0,0,,2015,
15,3,"12,1",2015-10-13 00:00:00,10,13,"17,9","3,2",0,,MONTREAL INTL A,"3,2",0,,2015,
"8,7","9,3","2,9",2015-10-14 00:00:00,10,14,"14,4",0,0,,MONTREAL INTL A,0,0,,2015,
"8,1","9,9","2,4",2015-10-15 00:00:00,10,15,"13,7","14,2",0,,MONTREAL INTL A,"14,2",0,,2015,
"8,2","9,8","4,9",2015-10-16 00:00:00,10,16,"11,5","8,2",0,,MONTREAL INTL A,"8,2",0,,2015,
"2,1","15,9",-2,2015-10-17 00:00:00,10,17,"6,2",6,1,,MONTREAL INTL A,5,0,,2015,
"0,2","17,8","-4,3",2015-10-18 00:00:00,10,18,"4,7",0,0,,MONTREAL INTL A,0,0,,2015,
"2,3","15,7","-4,9",2015-10-19 00:00:00,10,19,"9,4","0,6",0,,MONTREAL INTL A,"0,6",0,,2015,
"12,2","5,8","6,9",2015-10-20 00:00:00,10,20,"17,5",0,0,,MONTREAL INTL A,0,0,,2015,
"5,3","12,7","0,5",2015-10-21 00:00:00,10,21,"10,1",0,0,,MONTREAL INTL A,0,0,,2015,
"10,2","7,8","3,4",2015-10-22 00:00:00,10,22,"16,9","3,2",0,,MONTREAL INTL A,"3,2",0,,2015,
"3,9","14,1","-0,4",2015-10-23 00:00:00,10,23,"8,2",0,0,,MONTREAL INTL A,0,0,,2015,
"5,3","12,7","0,3",2015-10-24 00:00:00,10,24,"10,2",9,0,,MONTREAL INTL A,9,0,,2015,
"8,9","9,1",5,2015-10-25 00:00:00,10,25,"12,7",9,0,,MONTREAL INTL A,9,0,,2015,
"3,2","14,8","-0,8",2015-10-26 00:00:00,10,26,"7,2",0,0,,MONTREAL INTL A,0,0,,2015,
"3,7","14,3","-3,2",2015-10-27 00:00:00,10,27,"10,6",0,0,,MONTREAL INTL A,0,0,,2015,
"5,3","12,7","-0,3",2015-10-28 00:00:00,10,28,"10,8","31,2",0,,MONTREAL INTL A,"31,2",0,,2015,
"10,9","7,1","6,9",2015-10-29 00:00:00,10,29,"14,8","8,6",0,,MONTREAL INTL A,"8,6",0,,2015,
"3,6","14,4","-1,2",2015-10-30 00:00:00,10,30,"8,4","0,8",0,,MONTREAL INTL A,"0,8",0,,2015,
"2,5","15,5","-3,2",2015-10-31 00:00:00,10,31,"8,1",0,0,,MONTREAL INTL A,0,0,,2015,
"9,2","8,8","5,5",2015-11-01 00:00:00,11,1,"12,9","6,2",0,,MONTREAL INTL A,"6,2",0,,2015,
8,10,"5,2",2015-11-02 00:00:00,11,2,"10,8","0,4",0,,MONTREAL INTL A,"0,4",0,,2015,
"10,1","7,9","4,7",2015-11-03 00:00:00,11,3,"15,5","0,2",0,,MONTREAL INTL A,"0,2",0,,2015,
"7,5","10,5","1,4",2015-11-04 00:00:00,11,4,"13,5",0,0,,MONTREAL INTL A,0,0,,2015,
"10,7","7,3","4,3",2015-11-05 00:00:00,11,5,"17,1",0,0,,MONTREAL INTL A,0,0,,2015,
"14,7","3,3","9,8",2015-11-06 00:00:00,11,6,"19,5",1,0,,MONTREAL INTL A,1,0,,2015,
"6,8","11,2","2,9",2015-11-07 00:00:00,11,7,"10,6",0,0,,MONTREAL INTL A,0,0,,2015,
"3,1","14,9","-1,2",2015-11-08 00:00:00,11,8,"7,4",0,0,,MONTREAL INTL A,0,0,,2015,
"6,8","11,2","1,7",2015-11-09 00:00:00,11,9,"11,9",0,0,,MONTREAL INTL A,0,0,,2015,
"6,4","11,6","-0,1",2015-11-10 00:00:00,11,10,"12,8",0,0,,MONTREAL INTL A,0,0,,2015,
"7,4","10,6",4,2015-11-11 00:00:00,11,11,"10,8","0,2",0,,MONTREAL INTL A,"0,2",0,,2015,
"9,1","8,9","6,3",2015-11-12 00:00:00,11,12,"11,9","15,6",0,,MONTREAL INTL A,"15,6",0,,2015,
"5,2","12,8","0,9",2015-11-13 00:00:00,11,13,"9,4",,0,,MONTREAL INTL A,,0,,2015,
2,16,"-0,2",2015-11-14 00:00:00,11,14,"4,1",0,0,0,MONTREAL INTL A,0,0,,2015,
4,14,"0,5",2015-11-15 00:00:00,11,15,"7,5",0,0,,MONTREAL INTL A,0,0,,2015,
"2,2","15,8","-3,2",2015-11-16 00:00:00,11,16,"7,6",0,0,,MONTREAL INTL A,0,0,,2015,
"-0,1","18,1","-4,7",2015-11-17 00:00:00,11,17,"4,6",0,0,,MONTREAL INTL A,0,0,,2015,
"2,5","15,5","-4,5",2015-11-18 00:00:00,11,18,"9,4",0,0,,MONTREAL INTL A,0,0,,2015,
"11,6","6,4","9,2",2015-11-19 00:00:00,11,19,"13,9","8,6",0,,MONTREAL INTL A,"8,6",0,,2015,
"5,5","12,5",0,2015-11-20 00:00:00,11,20,11,0,0,,MONTREAL INTL A,0,0,,2015,
"1,7","16,3",-2,2015-11-21 00:00:00,11,21,"5,3",0,0,,MONTREAL INTL A,0,0,,2015,
"2,3","15,7","-3,2",2015-11-22 00:00:00,11,22,"7,7","0,4",0,,MONTREAL INTL A,"0,4",0,,2015,
"-2,9","20,9","-6,2",2015-11-23 00:00:00,11,23,"0,5",0,0,,MONTREAL INTL A,0,0,,2015,
"-4,9","22,9","-7,1",2015-11-24 00:00:00,11,24,"-2,7","1,8","1,8",1,MONTREAL INTL A,0,0,,2015,
-2,20,"-8,5",2015-11-25 00:00:00,11,25,"4,5",0,0,,MONTREAL INTL A,0,0,,2015,
"6,7","11,3","3,6",2015-11-26 00:00:00,11,26,"9,8","0,2",0,,MONTREAL INTL A,"0,2",0,,2015,
"7,6","10,4","0,5",2015-11-27 00:00:00,11,27,"14,7",14,"0,4",,MONTREAL INTL A,"13,6",0,,2015,
"-1,5","19,5","-4,2",2015-11-28 00:00:00,11,28,"1,2",0,0,,MONTREAL INTL A,0,0,,2015,
"-3,3","21,3","-6,9",2015-11-29 00:00:00,11,29,"0,3",0,0,,MONTREAL INTL A,0,0,,2015,
"-6,5","24,5","-10,1",2015-11-30 00:00:00,11,30,"-2,9",0,0,,MONTREAL INTL A,0,0,,2015,
"-1,6","19,6","-7,3",2015-12-01 00:00:00,12,1,"4,1","5,6",0,,MONTREAL INTL A,"5,6",0,,2015,
"2,9","15,1","1,5",2015-12-02 00:00:00,12,2,"4,2","11,2",0,,MONTREAL INTL A,"11,2",0,,2015,
"2,6","15,4","-0,6",2015-12-03 00:00:00,12,3,"5,8","1,6",0,,MONTREAL INTL A,"1,6",0,,2015,
"2,9","15,1","0,1",2015-12-04 00:00:00,12,4,"5,7","0,2","0,2",,MONTREAL INTL A,0,0,,2015,
"4,3","13,7","2,2",2015-12-05 00:00:00,12,5,"6,3",0,0,,MONTREAL INTL A,0,0,,2015,
"2,6","15,4","-0,7",2015-12-06 00:00:00,12,6,"5,8",0,0,,MONTREAL INTL A,0,0,,2015,
"1,1","16,9",-2,2015-12-07 00:00:00,12,7,"4,1",,,,MONTREAL INTL A,,0,,2015,
"1,8","16,2","-0,4",2015-12-08 00:00:00,12,8,"3,9",0,0,,MONTREAL INTL A,0,0,,2015,
"3,7","14,3","0,1",2015-12-09 00:00:00,12,9,"7,2",0,0,,MONTREAL INTL A,0,0,,2015,
"7,8","10,2","5,7",2015-12-10 00:00:00,12,10,"9,9",,0,,MONTREAL INTL A,,0,,2015,
"10,2","7,8","6,4",2015-12-11 00:00:00,12,11,14,0,0,,MONTREAL INTL A,0,0,,2015,
"5,8","12,2",2,2015-12-12 00:00:00,12,12,"9,6",0,0,,MONTREAL INTL A,0,0,,2015,
"1,4","16,6","-0,7",2015-12-13 00:00:00,12,13,"3,4","2,4",0,,MONTREAL INTL A,"2,4",0,,2015,
"2,3","15,7","0,9",2015-12-14 00:00:00,12,14,"3,6","7,6",0,,MONTREAL INTL A,"7,6",0,,2015,
"2,3","15,7","0,1",2015-12-15 00:00:00,12,15,"4,4","5,6",0,,MONTREAL INTL A,"5,6",0,,2015,
"0,6","17,4","-0,4",2015-12-16 00:00:00,12,16,"1,6",0,0,,MONTREAL INTL A,0,0,,2015,
"3,2","14,8","-1,3",2015-12-17 00:00:00,12,17,"7,6",13,0,,MONTREAL INTL A,13,0,,2015,
"4,1","13,9","1,1",2015-12-18 00:00:00,12,18,7,0,0,,MONTREAL INTL A,0,0,,2015,
"-1,7","19,7","-4,8",2015-12-19 00:00:00,12,19,"1,5",0,0,0,MONTREAL INTL A,0,0,,2015,
"-3,1","21,1","-6,1",2015-12-20 00:00:00,12,20,0,0,0,0,MONTREAL INTL A,0,0,,2015,
"1,3","16,7","-1,5",2015-12-21 00:00:00,12,21,4,"9,4",0,0,MONTREAL INTL A,"9,4",0,,2015,
"2,8","15,2",1,2015-12-22 00:00:00,12,22,"4,6","4,2",0,,MONTREAL INTL A,"4,2",0,,2015,
"6,2","11,8","1,6",2015-12-23 00:00:00,12,23,"10,7","6,6",0,,MONTREAL INTL A,"6,6",0,,2015,
"11,1","6,9","5,2",2015-12-24 00:00:00,12,24,"16,9","2,2",0,,MONTREAL INTL A,"2,2",0,,2015,
"4,3","13,7",1,2015-12-25 00:00:00,12,25,"7,6",0,0,,MONTREAL INTL A,0,0,,2015,
"0,9","17,1","-2,2",2015-12-26 00:00:00,12,26,"3,9",0,0,0,MONTREAL INTL A,0,0,,2015,
"-1,1","19,1","-4,1",2015-12-27 00:00:00,12,27,"1,9","13,4","2,6",1,MONTREAL INTL A,"4,2",0,,2015,
"-7,5","25,5","-10,9",2015-12-28 00:00:00,12,28,"-4,1",0,0,2,MONTREAL INTL A,0,0,,2015,
"-9,8","27,8","-12,1",2015-12-29 00:00:00,12,29,"-7,5","39,2","39,2",7,MONTREAL INTL A,0,0,,2015,
"-7,2","25,2","-9,2",2015-12-30 00:00:00,12,30,"-5,1","3,4","5,6",16,MONTREAL INTL A,"0,2",0,,2015,
"-2,8","20,8","-5,2",2015-12-31 00:00:00,12,31,"-0,4","0,4","0,4",19,MONTREAL INTL A,0,0,,2015,
-2,20,-4,2016-01-01 00:00:00,1,1,0,"0,4","1,2",18,MONTREAL INTL A,0,0,,2016,
"-2,1","20,1","-4,5",2016-01-02 00:00:00,1,2,"0,4",1,1,18,MONTREAL INTL A,0,0,,2016,
"-7,1","25,1","-14,4",2016-01-03 00:00:00,1,3,"0,2","5,4","4,8",17,MONTREAL INTL A,"0,2",0,,2016,
"-16,5","34,5","-20,1",2016-01-04 00:00:00,1,4,"-12,9",0,0,16,MONTREAL INTL A,0,0,,2016,
"-13,8","31,8","-21,2",2016-01-05 00:00:00,1,5,"-6,3",0,0,15,MONTREAL INTL A,0,0,,2016,
"-5,8","23,8","-11,3",2016-01-06 00:00:00,1,6,"-0,3",0,0,15,MONTREAL INTL A,0,0,,2016,
"-4,6","22,6","-8,7",2016-01-07 00:00:00,1,7,"-0,4",0,0,15,MONTREAL INTL A,0,0,,2016,
-3,21,"-8,6",2016-01-08 00:00:00,1,8,"2,7",0,0,15,MONTREAL INTL A,0,0,,2016,
3,15,"1,6",2016-01-09 00:00:00,1,9,"4,3","3,4","0,8",15,MONTREAL INTL A,"2,6",0,,2016,
